fecha,sector,id_punto,coordenada_x,coordenada_y,angulo_polar,tms,tasa_diaria,radio_canaleta
2023-04-02,5,32,489082.721324526,7296705.51078617,2.536601407179586,23436.447033127242,0.9615980682927918,1.437
2023-04-02,5,33,488926.557163492,7296311.62304397,2.907849507179586,23436.447033127242,0.9615980682927918,1.643
2023-04-02,5,37,488770.083732003,7295805.46518905,2.3778361071795864,46872.894066254485,1.923196136585584,1.3145
2023-04-03,5,29,489215.492473579,7297292.23281629,2.425051007179586,27357.71013736749,0.9615980682927918,1.6345
2023-04-03,5,32,489082.721324526,7296705.51078617,2.536601407179586,27357.71013736749,0.9615980682927918,1.437
2023-04-03,5,33,488926.557163492,7296311.62304397,2.907849507179586,27357.71013736749,0.9615980682927918,1.643
2023-04-03,5,37,488770.083732003,7295805.46518905,2.3778361071795864,54715.42027473498,1.923196136585584,1.3145
2023-04-04,5,29,489215.492473579,7297292.23281629,2.425051007179586,28124.9465659979,0.9615980682927918,1.6345
2023-04-04,5,32,489082.721324526,7296705.51078617,2.536601407179586,28124.9465659979,0.9615980682927918,1.437
2023-04-04,5,33,488926.557163492,7296311.62304397,2.907849507179586,28124.9465659979,0.9615980682927918,1.643
2023-04-04,5,37,488770.083732003,7295805.46518905,2.3778361071795864,56249.8931319958,1.923196136585584,1.3145
2023-04-05,5,29,489215.492473579,7297292.23281629,2.425051007179586,27022.782556840204,0.9615980682927918,1.6345
2023-04-05,5,32,489082.721324526,7296705.51078617,2.536601407179586,27022.782556840204,0.9615980682927918,1.437
2023-04-05,5,33,488926.557163492,7296311.62304397,2.907849507179586,27022.782556840204,0.9615980682927918,1.643
2023-04-05,5,37,488770.083732003,7295805.46518905,2.3778361071795864,54045.56511368041,1.923196136585584,1.3145
2023-04-06,5,29,489215.492473579,7297292.23281629,2.425051007179586,36119.0077777942,0.9615980682927918,1.6345
2023-04-06,5,32,489082.721324526,7296705.51078617,2.536601407179586,36119.0077777942,0.9615980682927918,1.437
2023-04-06,5,33,488926.557163492,7296311.62304397,2.907849507179586,36119.0077777942,0.9615980682927918,1.643
2023-04-06,5,37,488770.083732003,7295805.46518905,2.3778361071795864,72238.0155555884,1.923196136585584,1.3145
2023-04-07,5,29,489215.492473579,7297292.23281629,2.425051007179586,40228.707826732,0.9615980682927918,1.6345
2023-04-07,5,32,489082.721324526,7296705.51078617,2.536601407179586,40228.707826732,0.9615980682927918,1.437
2023-04-07,5,33,488926.557163492,7296311.62304397,2.907849507179586,40228.707826732,0.9615980682927918,1.643
2023-04-07,5,37,488770.083732003,7295805.46518905,2.3778361071795864,80457.415653464,1.923196136585584,1.3145
2023-04-08,5,29,489215.492473579,7297292.23281629,2.425051007179586,9184.00836511755,0.9615980682927918,1.6345
2023-04-08,5,32,489082.721324526,7296705.51078617,2.536601407179586,9184.00836511755,0.9615980682927918,1.437
2023-04-08,5,33,488926.557163492,7296311.62304397,2.907849507179586,9184.00836511755,0.9615980682927918,1.643
2023-04-08,5,37,488770.083732003,7295805.46518905,2.3778361071795864,18368.0167302351,1.923196136585584,1.3145
2023-04-13,6,34,488628.610820874,7295304.84068652,2.140480407179586,10180.040874329783,0.4121134592134794,0.7955
2023-04-13,6,35,488584.856312276,7295391.98508281,3.801820807179586,10180.040874329783,0.4121134592134794,2.1775
2023-04-13,6,36,488705.545831823,7295472.2016819,2.4539214071795863,10180.040874329783,0.4121134592134794,0.7805
2023-04-13,6,38,488389.054886304,7294926.72880806,2.0846410071795862,10180.040874329783,0.4121134592134794,1.5915
2023-04-13,6,39,488084.961051556,7294943.50136969,0.7935947,10180.040874329783,0.4121134592134794,1.2665
2023-04-13,6,40,487862.54229952,7294629.1981496,1.6465134071795866,10180.040874329783,0.4121134592134794,1.3905
